
Sweep #,       Time[s],        SweepC,       Mean[V],         a4-b5
    202,   52.6678119k,  -116.374267p,  -622.156271p,   505.782004p,   10.0000000m,   19.7713638M
    203,   52.6682571k,  -116.392158p,  -612.531248p,   496.139090p,   10.0000000m,   20.1556382M
    204,   52.6687008k,  -121.257156p,  -616.781237p,   495.524081p,   10.0000000m,   20.1806539M
    205,   52.6691379k,  -121.398258p,  -617.218776p,   495.820518p,   10.0000000m,   20.1685885M
    206,   52.6695909k,  -120.959633p,  -630.062502p,   509.102869p,   10.0000000m,   19.6423957M
    207,   52.6700268k,  -128.152433p,  -628.687491p,   500.535058p,   10.0000000m,   19.9786205M
    208,   52.6704799k,  -123.219687p,  -623.437524p,   500.217837p,   10.0000000m,   19.9912903M
    209,   52.6709319k,  -119.907374p,  -632.781272p,   512.873898p,   10.0000000m,   19.4979702M
    210,   52.6713769k,  -124.639159p,  -623.843754p,   499.204595p,   10.0000000m,   20.0318669M
    211,   52.6718209k,  -125.140420p,  -624.343743p,   499.203323p,   10.0000000m,   20.0319179M
    212,   52.6722579k,  -118.293978p,  -598.124994p,   479.831016p,   10.0000000m,   20.8406703M
    213,   52.6727109k,  -120.072161p,  -608.781248p,   488.709087p,   10.0000000m,   20.4620709M
    214,   52.6731469k,  -128.327204p,  -634.812480p,   506.485276p,   10.0000000m,   19.7439106M
    215,   52.6735999k,  -130.749438p,  -641.718734p,   510.969296p,   10.0000000m,   19.5706475M
    216,   52.6740519k,  -127.758775p,  -634.500008p,   506.741233p,   10.0000000m,   19.7339378M
    217,   52.6744965k,  -127.041814p,  -635.281272p,   508.239458p,   10.0000000m,   19.6757647M
    218,   52.6749409k,  -118.322263p,  -607.781270p,   489.459007p,   10.0000000m,   20.4307202M
    219,   52.6753779k,  -125.206805p,  -631.437513p,   506.230708p,   10.0000000m,   19.7538392M
    220,   52.6758309k,  -106.460741p,  -604.343742p,   497.883000p,   10.0000000m,   20.0850401M
    221,   52.6762668k,  -113.527024p,  -613.218754p,   499.691730p,   10.0000000m,   20.0123384M
    222,   52.6767199k,  -110.726809p,  -601.843742p,   491.116932p,   10.0000000m,   20.3617496M
    223,   52.6771719k,  -115.757906p,  -606.906247p,   491.148342p,   10.0000000m,   20.3604474M
    224,   52.6776165k,  -106.018965p,  -595.687499p,   489.668535p,   10.0000000m,   20.4219779M
    225,   52.6780609k,  -108.125256p,  -592.093763p,   483.968507p,   10.0000000m,   20.6625015M
    226,   52.6784973k,  -114.688011p,  -595.656247p,   480.968236p,   10.0000000m,   20.7913938M
    227,   52.6789509k,  -106.670836p,  -588.031235p,   481.360399p,   10.0000000m,   20.7744551M
    228,   52.6793869k,  -111.333373p,  -602.812522p,   491.479149p,   10.0000000m,   20.3467431M
    229,   52.6798399k,  -105.974254p,  -594.031269p,   488.057015p,   10.0000000m,   20.4894094M
    230,   52.6802919k,  -99.2419915p,  -596.562522p,   497.320530p,   10.0000000m,   20.1077563M
    231,   52.6807373k,  -108.437704p,  -600.406225p,   491.968520p,   10.0000000m,   20.3265038M
    232,   52.6811819k,  -106.258792p,  -582.781268p,   476.522475p,   10.0000000m,   20.9853690M
    233,   52.6816179k,  -105.275201p,  -592.968730p,   487.693529p,   10.0000000m,   20.5046805M
    234,   52.6820709k,  -108.049175p,  -599.343741p,   491.294566p,   10.0000000m,   20.3543876M
    235,   52.6825073k,  -109.930207p,  -596.281247p,   486.351040p,   10.0000000m,   20.5612802M
    236,   52.6829599k,  -103.003476p,  -588.656235p,   485.652759p,   10.0000000m,   20.5908436M
    237,   52.6834119k,  -108.476792p,  -590.781257p,   482.304465p,   10.0000000m,   20.7337911M
    238,   52.6838574k,  -109.524110p,  -601.249994p,   491.725884p,   10.0000000m,   20.3365337M
    239,   52.6843018k,  -111.414991p,  -584.062521p,   472.647530p,   10.0000000m,   21.1574151M
    240,   52.6847378k,  -110.081550p,  -589.062521p,   478.980971p,   10.0000000m,   20.8776561M
    241,   52.6851909k,  -115.406182p,  -582.437487p,   467.031306p,   10.0000000m,   21.4118409M
    242,   52.6856279k,  -110.413901p,  -594.687521p,   484.273621p,   10.0000000m,   20.6494832M
    243,   52.6860799k,  -109.536822p,  -594.374994p,   484.838172p,   10.0000000m,   20.6254387M
    244,   52.6865313k,  -116.257395p,  -610.187512p,   493.930117p,   10.0000000m,   20.2457790M
    245,   52.6869764k,  -116.370109p,  -611.468765p,   495.098655p,   10.0000000m,   20.1979947M
    246,   52.6874219k,  -117.317083p,  -603.468775p,   486.151692p,   10.0000000m,   20.5697114M
    247,   52.6878579k,  -121.618252p,  -620.937524p,   499.319272p,   10.0000000m,   20.0272662M
    248,   52.6883109k,  -122.083185p,  -621.343754p,   499.260569p,   10.0000000m,   20.0296210M
    249,   52.6887479k,  -111.179048p,  -614.937490p,   503.758441p,   10.0000000m,   19.8507840M
    250,   52.6891998k,  -114.995876p,  -636.124986p,   521.129110p,   10.0000000m,   19.1891027M
    251,   52.6896519k,  -114.846476p,  -612.406237p,   497.559761p,   10.0000000m,   20.0980883M
    252,   52.6900974k,  -119.032953p,  -633.218755p,   514.185802p,   10.0000000m,   19.4482227M
    253,   52.6905413k,  -112.332299p,  -629.718777p,   517.386478p,   10.0000000m,   19.3279114M
    254,   52.6909778k,  -117.477917p,  -638.656239p,   521.178322p,   10.0000000m,   19.1872907M
    255,   52.6914309k,  -119.469090p,  -641.343756p,   521.874666p,   10.0000000m,   19.1616889M
    256,   52.6918679k,  -103.068293p,  -628.312513p,   525.244220p,   10.0000000m,   19.0387626M
    257,   52.6923199k,  -118.944247p,  -653.124999p,   534.180752p,   10.0000000m,   18.7202552M
    258,   52.6927719k,  -122.049907p,  -651.718735p,   529.668827p,   10.0000000m,   18.8797216M
    259,   52.6932170k,  -119.007786p,  -650.156262p,   531.148476p,   10.0000000m,   18.8271274M
    260,   52.6936618k,  -103.181570p,  -637.406239p,   534.224668p,   10.0000000m,   18.7187163M
    261,   52.6940979k,  -126.293586p,  -651.781240p,   525.487654p,   10.0000000m,   19.0299428M
    262,   52.6945503k,  -115.909453p,  -627.062513p,   511.153060p,   10.0000000m,   19.5636117M
    263,   52.6949879k,  -122.920136p,  -654.124976p,   531.204840p,   10.0000000m,   18.8251297M
    264,   52.6954399k,  -124.480813p,  -643.250009p,   518.769196p,   10.0000000m,   19.2763951M
    265,   52.6958919k,  -113.591092p,  -640.937525p,   527.346434p,   10.0000000m,   18.9628665M
    266,   52.6963370k,  -116.534589p,  -650.875021p,   534.340431p,   10.0000000m,   18.7146609M
    267,   52.6967819k,  -114.957930p,  -643.312514p,   528.354585p,   10.0000000m,   18.9266835M
    268,   52.6972178k,  -122.897525p,  -628.781249p,   505.883724p,   10.0000000m,   19.7673883M
    269,   52.6976709k,  -120.771691p,  -643.406273p,   522.634582p,   10.0000000m,   19.1338276M
    270,   52.6981079k,  -120.558189p,  -642.218723p,   521.660534p,   10.0000000m,   19.1695544M
    271,   52.6985593k,  -117.413645p,  -626.968755p,   509.555110p,   10.0000000m,   19.6249626M
    272,   52.6990119k,  -120.653881p,  -629.062524p,   508.408643p,   10.0000000m,   19.6692171M
    273,   52.6994570k,  -123.404460p,  -636.624975p,   513.220515p,   10.0000000m,   19.4848018M
    274,   52.6999019k,  -115.848350p,  -631.781238p,   515.932888p,   10.0000000m,   19.3823659M
    275,   52.7003379k,  -123.257820p,  -648.375020p,   525.117200p,   10.0000000m,   19.0433678M
    276,   52.7007909k,  -117.487356p,  -638.906261p,   521.418905p,   10.0000000m,   19.1784377M
    277,   52.7012279k,  -122.196002p,  -653.218757p,   531.022755p,   10.0000000m,   18.8315847M
    278,   52.7016799k,  -120.202630p,  -643.343767p,   523.141137p,   10.0000000m,   19.1153004M
    279,   52.7021319k,  -112.943378p,  -637.187525p,   524.244147p,   10.0000000m,   19.0750818M
    280,   52.7025775k,  -121.476826p,  -653.531229p,   532.054403p,   10.0000000m,   18.7950705M
    281,   52.7030219k,  -111.767397p,  -630.187513p,   518.420116p,   10.0000000m,   19.2893749M
    282,   52.7034578k,  -124.044199p,  -639.031272p,   514.987073p,   10.0000000m,   19.4179631M
    283,   52.7039109k,  -116.502607p,  -622.156271p,   505.653664p,   10.0000000m,   19.7763819M
    284,   52.7043479k,  -119.624318p,  -634.812480p,   515.188162p,   10.0000000m,   19.4103839M
    285,   52.7047999k,  -114.087104p,  -629.406249p,   515.319145p,   10.0000000m,   19.4054502M
    286,   52.7052519k,  -113.663253p,  -620.468732p,   506.805479p,   10.0000000m,   19.7314362M
    287,   52.7057049k,  -112.224066p,  -640.437481p,   528.213415p,   10.0000000m,   18.9317418M
    288,   52.7061419k,  -116.011808p,  -622.031260p,   506.019452p,   10.0000000m,   19.7620861M
    289,   52.7065779k,  -112.727389p,  -623.031238p,   510.303849p,   10.0000000m,   19.5961681M
    290,   52.7070309k,  -115.759593p,  -628.875008p,   513.115415p,   10.0000000m,   19.4887928M
    291,   52.7074679k,  -116.009184p,  -628.093744p,   512.084560p,   10.0000000m,   19.5280248M
    292,   52.7079199k,  -113.188505p,  -635.343778p,   522.155273p,   10.0000000m,   19.1513914M
    293,   52.7083569k,  -121.709310p,  -682.812473p,   561.103163p,   10.0000000m,   17.8220346M
    294,   52.7087939k,  -121.722992p,  -632.218777p,   510.495785p,   10.0000000m,   19.5888003M
    295,   52.7092299k,  -122.883672p,  -642.187525p,   519.303853p,   10.0000000m,   19.2565488M
    296,   52.7096669k,  -125.918773p,  -647.874976p,   521.956203p,   10.0000000m,   19.1586956M
    297,   52.7101039k,  -117.532408p,  -630.624997p,   513.092588p,   10.0000000m,   19.4896598M
    298,   52.7105403k,  -113.951625p,  -622.312479p,   508.360854p,   10.0000000m,   19.6710662M
    299,   52.7109779k,  -117.369326p,  -622.593754p,   505.224429p,   10.0000000m,   19.7931838M
    300,   52.7114139k,  -115.034487p,  -625.593743p,   510.559256p,   10.0000000m,   19.5863651M
    301,   52.7118509k,  -111.720488p,  -616.562523p,   504.842035p,   10.0000000m,   19.8081762M
    302,   52.7122879k,  -116.751857p,  -634.187480p,   517.435624p,   10.0000000m,   19.3260756M
    303,   52.7127249k,  -115.231887p,  -617.343732p,   502.111845p,   10.0000000m,   19.9158815M
    304,   52.7131619k,  -113.804133p,  -622.718765p,   508.914632p,   10.0000000m,   19.6496610M
    305,   52.7135989k,  -114.801748p,  -612.187523p,   497.385775p,   10.0000000m,   20.1051186M
    306,   52.7140349k,  -113.166354p,  -621.906249p,   508.739895p,   10.0000000m,   19.6564101M
    307,   52.7144719k,  -108.406216p,  -618.937512p,   510.531296p,   10.0000000m,   19.5874378M
    308,   52.7149089k,  -105.125426p,  -607.062511p,   501.937085p,   10.0000000m,   19.9228156M
    309,   52.7153459k,  -106.653984p,  -615.531237p,   508.877253p,   10.0000000m,   19.6511043M
    310,   52.7157829k,  -107.578381p,  -601.906247p,   494.327866p,   10.0000000m,   20.2294887M
    311,   52.7162189k,  -101.918995p,  -598.531225p,   496.612229p,   10.0000000m,   20.1364353M
    312,   52.7166719k,  -105.686222p,  -612.999984p,   507.313762p,   10.0000000m,   19.7116671M
    313,   52.7171153k,  -104.070611p,  -604.031269p,   499.960659p,   10.0000000m,   20.0015738M
    314,   52.7175605k,  -115.058632p,  -614.437501p,   499.378869p,   10.0000000m,   20.0248761M
    315,   52.7179979k,  -113.878459p,  -606.312500p,   492.434042p,   10.0000000m,   20.3072882M
    316,   52.7184349k,  -111.475310p,  -598.906258p,   487.430948p,   10.0000000m,   20.5157265M
    317,   52.7188755k,  -117.298766p,  -606.375006p,   489.076240p,   10.0000000m,   20.4467099M
    318,   52.7193239k,  -105.659845p,  -603.906258p,   498.246413p,   10.0000000m,   20.0703903M
    319,   52.7197759k,  -107.854076p,  -604.749972p,   496.895897p,   10.0000000m,   20.1249398M
    320,   52.7202129k,  -107.066981p,  -611.749984p,   504.683003p,   10.0000000m,   19.8144181M
    321,   52.7206499k,  -110.264160p,  -610.218764p,   499.954605p,   10.0000000m,   20.0018160M
    322,   52.7211019k,  -116.137149p,  -610.499984p,   494.362835p,   10.0000000m,   20.2280578M
    323,   52.7215474k,  -106.660237p,  -604.687522p,   498.027285p,   10.0000000m,   20.0792212M
    324,   52.7219909k,  -105.593000p,  -589.562510p,   483.969510p,   10.0000000m,   20.6624587M
    325,   52.7224279k,  -106.394254p,  -594.781224p,   488.386970p,   10.0000000m,   20.4755667M
    326,   52.7228809k,  -103.716399p,  -581.843740p,   478.127341p,   10.0000000m,   20.9149303M
    327,   52.7233169k,  -102.935472p,  -573.156245p,   470.220772p,   10.0000000m,   21.2666062M
    328,   52.7237699k,  -108.462854p,  -573.343761p,   464.880907p,   10.0000000m,   21.5108856M
    329,   52.7242219k,  -111.318600p,  -573.281256p,   461.962656p,   10.0000000m,   21.6467714M
    330,   52.7246666k,  -114.302515p,  -585.812510p,   471.509995p,   10.0000000m,   21.2084582M
    331,   52.7251109k,  -109.037060p,  -574.374992p,   465.337932p,   10.0000000m,   21.4897590M
    332,   52.7255475k,  -114.283363p,  -568.500025p,   454.216662p,   10.0000000m,   22.0159251M
    333,   52.7260009k,  -110.326932p,  -600.125005p,   489.798073p,   10.0000000m,   20.4165769M
    334,   52.7264368k,  -111.168791p,  -596.656224p,   485.487434p,   10.0000000m,   20.5978555M
    335,   52.7268899k,  -115.662810p,  -578.812498p,   463.149688p,   10.0000000m,   21.5912917M
    336,   52.7273419k,  -105.158431p,  -567.781266p,   462.622835p,   10.0000000m,   21.6158807M
    337,   52.7277866k,  -106.790979p,  -566.906244p,   460.115265p,   10.0000000m,   21.7336845M
    338,   52.7282309k,  -102.070798p,  -563.281255p,   461.210457p,   10.0000000m,   21.6820756M
    339,   52.7286679k,  -111.245962p,  -561.187485p,   449.941524p,   10.0000000m,   22.2251103M
    340,   52.7291209k,  -97.7013357p,  -561.718727p,   464.017391p,   10.0000000m,   21.5509164M
    341,   52.7295563k,  -111.488362p,  -550.843759p,   439.355397p,   10.0000000m,   22.7606172M
    342,   52.7300099k,  -103.875443p,  -559.374991p,   455.499548p,   10.0000000m,   21.9539186M
    343,   52.7304619k,  -112.395242p,  -564.687519p,   452.292276p,   10.0000000m,   22.1095971M
    344,   52.7309071k,  -104.885462p,  -549.781276p,   444.895814p,   10.0000000m,   22.4771726M
    345,   52.7313509k,  -103.441709p,  -585.218762p,   481.777054p,   10.0000000m,   20.7564888M
    346,   52.7317879k,  -105.936870p,  -542.468737p,   436.531867p,   10.0000000m,   22.9078350M
    347,   52.7322409k,  -97.7813351p,  -547.218770p,   449.437435p,   10.0000000m,   22.2500380M
    348,   52.7326769k,  -98.0257974p,  -532.187516p,   434.161719p,   10.0000000m,   23.0328920M
    349,   52.7331299k,  -94.5253884p,  -540.687495p,   446.162106p,   10.0000000m,   22.4133781M
    350,   52.7335813k,  -99.2854927p,  -539.468747p,   440.183255p,   10.0000000m,   22.7178110M
    351,   52.7340256k,  -93.3461355p,  -529.031263p,   435.685128p,   10.0000000m,   22.9523556M
    352,   52.7344709k,  -95.5215035p,  -537.625000p,   442.103497p,   10.0000000m,   22.6191380M
    353,   52.7349079k,  -94.3885291p,  -527.687505p,   433.298976p,   10.0000000m,   23.0787529M
    354,   52.7353609k,  -91.5982484p,  -524.718768p,   433.120520p,   10.0000000m,   23.0882619M
    355,   52.7357969k,  -90.7863618p,  -534.406241p,   443.619880p,   10.0000000m,   22.5418212M
    356,   52.7362499k,  -90.2283942p,  -525.749999p,   435.521605p,   10.0000000m,   22.9609734M
    357,   52.7367019k,  -91.2042836p,  -530.437527p,   439.233244p,   10.0000000m,   22.7669471M
    358,   52.7371470k,  -87.3757328p,  -526.531263p,   439.155530p,   10.0000000m,   22.7709759M
    359,   52.7375909k,  -93.2745876p,  -533.437516p,   440.162929p,   10.0000000m,   22.7188601M
    360,   52.7380279k,  -100.137098p,  -540.968770p,   440.831672p,   10.0000000m,   22.6843955M
    361,   52.7384809k,  -99.9959277p,  -541.468759p,   441.472831p,   10.0000000m,   22.6514505M
    362,   52.7389169k,  -102.024997p,  -533.406264p,   431.381267p,   10.0000000m,   23.1813497M
    363,   52.7393699k,  -104.198422p,  -537.312472p,   433.114050p,   10.0000000m,   23.0886068M
    364,   52.7398219k,  -99.6523310p,  -528.781241p,   429.128910p,   10.0000000m,   23.3030210M
    365,   52.7402670k,  -102.841927p,  -532.156263p,   429.314337p,   10.0000000m,   23.2929561M
    366,   52.7407108k,  -109.067237p,  -542.968726p,   433.901489p,   10.0000000m,   23.0467059M
    367,   52.7411479k,  -100.978224p,  -536.843736p,   435.865512p,   10.0000000m,   22.9428567M
    368,   52.7416009k,  -101.222516p,  -533.562527p,   432.340012p,   10.0000000m,   23.1299434M
    369,   52.7420369k,  -108.175692p,  -538.843747p,   430.668056p,   10.0000000m,   23.2197393M
    370,   52.7424893k,  -111.570065p,  -539.906231p,   428.336166p,   10.0000000m,   23.3461491M
    371,   52.7429419k,  -101.237970p,  -536.781231p,   435.543260p,   10.0000000m,   22.9598318M
    372,   52.7433863k,  -108.383639p,  -527.906274p,   419.522635p,   10.0000000m,   23.8366161M
    373,   52.7438319k,  -114.055923p,  -549.125023p,   435.069101p,   10.0000000m,   22.9848546M
    374,   52.7442679k,  -103.043825p,  -536.843736p,   433.799911p,   10.0000000m,   23.0521025M
    375,   52.7447209k,  -108.088911p,  -534.593758p,   426.504847p,   10.0000000m,   23.4463924M
    376,   52.7451579k,  -96.7862766p,  -540.156253p,   443.369976p,   10.0000000m,   22.5545268M
    377,   52.7456099k,  -104.074291p,  -534.249978p,   430.175686p,   10.0000000m,   23.2463161M
    378,   52.7460619k,  -110.574700p,  -545.125001p,   434.550301p,   10.0000000m,   23.0122957M
    379,   52.7465062k,  -96.7419746p,  -540.875011p,   444.133037p,   10.0000000m,   22.5157761M
    380,   52.7469519k,  -103.198661p,  -530.593736p,   427.395075p,   10.0000000m,   23.3975555M
    381,   52.7473878k,  -96.9163201p,  -521.156229p,   424.239909p,   10.0000000m,   23.5715683M
    382,   52.7478409k,  -99.7014722p,  -527.781263p,   428.079791p,   10.0000000m,   23.3601310M
    383,   52.7482779k,  -97.0035441p,  -542.968726p,   445.965181p,   10.0000000m,   22.4232752M
    384,   52.7487299k,  -99.8141698p,  -546.468759p,   446.654589p,   10.0000000m,   22.3886651M
    385,   52.7491819k,  -98.3723759p,  -536.812483p,   438.440107p,   10.0000000m,   22.8081324M
    386,   52.7496262k,  -107.211219p,  -541.124978p,   433.913760p,   10.0000000m,   23.0460542M
    387,   52.7500719k,  -101.822792p,  -518.031229p,   416.208437p,   10.0000000m,   24.0264231M
    388,   52.7505073k,  -92.4798085p,  -532.843769p,   440.363961p,   10.0000000m,   22.7084886M
    389,   52.7509609k,  -95.6817748p,  -518.906251p,   423.224477p,   10.0000000m,   23.6281230M
    390,   52.7513979k,  -91.5862869p,  -517.062504p,   425.476217p,   10.0000000m,   23.5030763M
    391,   52.7518499k,  -96.5220147p,  -524.499999p,   427.977984p,   10.0000000m,   23.3656879M
    392,   52.7523019k,  -95.7796993p,  -528.656230p,   432.876531p,   10.0000000m,   23.1012755M
    393,   52.7527467k,  -93.8157375p,  -534.937483p,   441.121746p,   10.0000000m,   22.6694787M
    394,   52.7531919k,  -96.7719295p,  -524.031263p,   427.259333p,   10.0000000m,   23.4049890M
    395,   52.7536278k,  -95.0251499p,  -522.281274p,   427.256124p,   10.0000000m,   23.4051648M
    396,   52.7540809k,  -97.8872001p,  -524.249977p,   426.362777p,   10.0000000m,   23.4542051M
    397,   52.7545173k,  -95.7900593p,  -523.249999p,   427.459940p,   10.0000000m,   23.3940051M
    398,   52.7549699k,  -89.9181095p,  -529.499999p,   439.581890p,   10.0000000m,   22.7488899M
    399,   52.7554219k,  -94.3209173p,  -529.281230p,   434.960313p,   10.0000000m,   22.9906033M
    400,   52.7558670k,  -92.6775321p,  -520.781251p,   428.103719p,   10.0000000m,   23.3588253M
    401,   52.7563119k,  -95.8057694p,  -521.625021p,   425.819252p,   10.0000000m,   23.4841425M
    402,   52.7567479k,  -87.4376704p,  -527.843769p,   440.406098p,   10.0000000m,   22.7063159M
    403,   52.7572009k,  -88.9137132p,  -516.781229p,   427.867516p,   10.0000000m,   23.3717205M
